QC Date,QC Type,Inspector,Year,Method,POINT_X,POINT_Y,River_Mile,Restoration_RM,1000ftbreak,UCC Relate,PW Location,PW Relate,DATE,SPECIES,Survey,REACH,REDD_ID,AGE,REDD_LOC,GRAVEL,INJ_SITE,PRE_SUB,SIDE_SUB,TAIL_SUB,Fish_on_RE,MEASURE,WHY_NOT_ME,DATE_MEA,PRE_in,PIT_in,Tail_in,LENGTH_in,WIDTH_in,Velocity,FLOW_DEVIC,Bomb_ID,START_60,END_60,SEC_60,START_80,END_80,SECS_80,Bomb_vel60,Bomb_vel80,COMMENTS,Survey 2 Age,Survey 3 Age,Survey 4 Age,Survey_5_Age,Survey_6_Age,Survey_7_Age,Survey_8_Age,Survey_9_Age,Date 1,Age 1,Date 2 ,Age 2,Date 3 ,Age 3,Date 4,Age 4,Date 5,Age 5,Date 6,Age 6,Date 7,Age 7,Date 8,Age 8,Date 9,Age 9,Run,Reach,Date, Age,Survey
4/6/2022,,GM,2021,Snorkel,-122.5431758,40.59343541,17.902,18.241,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5458228,40.58986595,17.570,17.907,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5458287,40.58971631,17.560,17.896,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,1-2,1-2,,,,,24,22,9,260,100,,,,62000,63186,,,,,,,Superimposed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5458821,40.58960539,17.552,17.887,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5459475,40.58940121,17.537,17.873,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5462919,40.58892367,17.499,17.835,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5463447,40.58878436,17.489,17.825,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,0.1 - 1,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5477458,40.58782261,17.388,17.724,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5497567,40.58668206,17.256,17.592,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Combination,,2-3,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5498233,40.58672585,17.255,17.591,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,1-2,1-2,,,,,28,30,16,155,65,,,,63000,65796,100,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5506531,40.58625448,17.201,17.537,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5507013,40.58621749,17.197,17.534,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.550668,40.58614531,17.195,17.532,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5514187,40.58539518,17.131,17.467,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,0.1 - 1,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5514492,40.58534837,17.127,17.463,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5514255,40.58527398,17.123,17.459,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5515944,40.58509143,17.108,17.444,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5516312,40.58499995,17.102,17.438,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5481685,40.58490506,16.869,17.165,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5417939,40.58209556,16.468,16.767,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5417399,40.58217849,16.468,16.767,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Combination,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5416706,40.58203036,16.461,16.759,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Native,,1-2,1-2,1-2,,,,,14,24,9,250,98,,,,66000,68047,100,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5416473,40.58200746,16.459,16.757,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5415853,40.58202337,16.456,16.755,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5414774,40.58198167,16.450,16.748,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5414366,40.58190547,16.446,16.744,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Native,,1-2,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5413458,40.58185469,16.440,16.738,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5411736,40.58188657,16.433,16.731,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Combination,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5410863,40.58180719,16.426,16.724,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5410313,40.58177858,16.423,16.721,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5405658,40.58162297,16.396,16.694,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5404831,40.58161273,16.391,16.690,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5404503,40.58158994,16.389,16.688,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5405585,40.58153567,16.393,16.692,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5388414,40.58015129,16.230,16.528,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5383742,40.5790403,16.148,16.446,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Combination,,1-2,2-3,2-3,,,,,32,37,28,99,70,,,,68000,69215,100,69000,70885,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5353899,40.57450538,15.682,15.991,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Combination,,2-3,2-3,2-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5351869,40.57446701,15.671,15.981,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Combination,,1-2,2-3,2-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5351248,40.57446504,15.668,15.977,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Combination,,1-2,2-3,2-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5350091,40.57445556,15.662,15.971,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5340675,40.5741727,15.607,15.916,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5324509,40.57220651,15.444,15.752,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5321353,40.57122496,15.372,15.681,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5323275,40.57024749,15.302,15.611,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5324276,40.56881792,15.201,15.509,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Combination,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5323647,40.56874821,15.195,15.504,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5323878,40.5686757,15.192,15.500,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5320351,40.56847184,15.169,15.478,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5320208,40.5684075,15.164,15.474,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5318536,40.56836133,15.157,15.466,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,14,20,3,107,77,,,,71000,72531,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5318116,40.56829837,15.152,15.461,,,8.2,Above,10/6/2021,Chinook,,R2,,3,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5317581,40.56824256,15.147,15.456,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,Big redd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5312886,40.5679383,15.115,15.424,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.531253,40.56792111,15.112,15.422,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5312717,40.5679527,15.115,15.424,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5308245,40.5671243,15.048,15.358,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5302683,40.56409738,14.825,15.140,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5302575,40.56405309,14.822,15.137,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5306675,40.56295905,14.741,15.056,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5306705,40.56291277,14.738,15.053,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5312352,40.54805119,13.668,13.990,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Combination,,0.1 - 1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5311818,40.54796991,13.662,13.983,,,8.2,Above,10/6/2021,Chinook,,R2,,2,,Combination,,< 0.1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,fish on redd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5213691,40.51057654,10.628,10.959,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,29,34,24,138,56,,,,73000,76023,100,,,,,,20-Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5214104,40.51055671,10.630,10.961,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5213403,40.51048639,10.625,10.955,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5195451,40.51035109,10.530,10.859,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5186263,40.51020965,10.477,10.806,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,< 0.1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5186678,40.51026536,10.479,10.808,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,< 0.1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5171708,40.51041899,10.398,10.728,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147791,40.50846328,10.152,10.481,,,8.2,Above,10/7/2021,Chinook,,R4,,3,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147946,40.5084284,10.150,10.478,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147807,40.50837863,10.146,10.475,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148056,40.50837404,10.146,10.475,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5146832,40.50835405,10.144,10.473,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147193,40.50834902,10.144,10.473,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,< 0.1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148549,40.50833176,10.143,10.472,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147583,40.50824239,10.137,10.465,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.514675,40.50821913,10.135,10.464,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147557,40.50820406,10.134,10.463,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148337,40.50821188,10.135,10.463,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147743,40.50805629,10.124,10.453,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148338,40.50810276,10.127,10.456,,,8.2,Above,10/7/2021,Chinook,,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5326106,40.54010229,13.097,13.425,,,8.2,Above,10/7/2021,Chinook,,R3,,2,,Native,,< 0.1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1 in5 sample ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5325942,40.5401404,13.100,13.427,,,8.2,Above,10/7/2021,Chinook,,R3,,2,,Native,,< 0.1,< 0.1,2-3,,,,,46,58,28,137,111,,,,616000,617216,100,617000,618563,100,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.535577,40.53364654,12.551,12.884,,,8.2,Above,10/7/2021,Chinook,,R3,,2,,Native,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,"1 in 5 sample, large Cobble mixed in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5353205,40.53086767,12.355,12.688,,,8.2,Above,10/7/2021,Chinook,,R3,,2,,Native,,0.1 - 1,0.1 - 1,2-3,,,,,,,,,,,,,,,,,,,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5352751,40.53079824,12.350,12.683,,,8.2,Above,10/7/2021,Chinook,,R3,,2,,Native,,0.1 - 1,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5352525,40.53077883,12.348,12.682,,,8.2,Above,10/7/2021,Chinook,,R3,,2,,Native,,0.1 - 1,0.1 - 1,2-3,,,,,15,25,13,107,101,,,,619000,620591,100,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.534471,40.52735493,12.084,12.415,,,8.2,Above,10/7/2021,Chinook,,R3,,2,,Native,,0.1 - 1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5331597,40.52588107,11.958,12.286,,,8.2,Above,10/7/2021,Chinook,,R3,,2,,Native,,0.1 - 1,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,"1:5, very sandy!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5300633,40.52144059,11.598,11.924,,,8.2,Above,10/7/2021,Chinook,,R3,,2,,Native,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,"1:5, 6 feet deep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5298924,40.52118469,11.578,11.904,,,8.2,Above,10/7/2021,Chinook,,R3,,2,,Native,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,"1:5, 6+ft deep ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5299154,40.52102174,11.567,11.894,,,8.2,Above,10/7/2021,Chinook,,R3,,2,,Native,,< 0.1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1:5. Too deep to measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
