"date","time_block","brood_year","count","passage_direction","viewing_condition","species","time_passed","sex","spawning_condition","jack_size","adipose_clipped","run"
2013-04-20,"22:00:00",13,0,"down","clear","chinook","22:08:00","unknown","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,NA,"spring"
2013-04-21,"02:30:00",13,1,"up","clear","chinook","02:38:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-21,"02:30:00",13,0,"down","clear","chinook","02:38:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-21,"05:00:00",13,1,"up","clear","chinook","05:00:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-21,"05:00:00",13,0,"down","clear","chinook","05:00:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-21,"05:00:00",13,1,"up","clear","chinook","05:19:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,FALSE,"spring"
2013-04-21,"05:00:00",13,0,"down","clear","chinook","05:19:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,FALSE,"spring"
2013-04-21,"05:30:00",13,0,"up","clear","chinook","05:52:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",TRUE,FALSE,"spring"
2013-04-21,"05:30:00",13,1,"down","clear","chinook","05:52:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",TRUE,FALSE,"spring"
2013-04-21,"05:30:00",13,0,"up","clear","chinook","05:52:00","unknown","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,NA,"spring"
2013-04-21,"05:30:00",13,1,"down","clear","chinook","05:52:00","unknown","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,NA,"spring"
2013-04-21,"06:00:00",13,1,"up","clear","chinook","06:01:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-21,"06:00:00",13,0,"down","clear","chinook","06:01:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-21,"23:00:00",13,0,"up","clear","chinook","23:23:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,NA,"spring"
2013-04-21,"23:00:00",13,1,"down","clear","chinook","23:23:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,NA,"spring"
2013-04-22,"01:00:00",13,0,"up","clear","chinook","01:25:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,TRUE,"spring"
2013-04-22,"01:00:00",13,1,"down","clear","chinook","01:25:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,TRUE,"spring"
2013-04-22,"02:30:00",13,1,"up","clear","chinook","02:47:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,TRUE,"spring"
2013-04-22,"02:30:00",13,0,"down","clear","chinook","02:47:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,TRUE,"spring"
2013-04-22,"03:00:00",13,1,"up","clear","chinook","03:19:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,TRUE,"spring"
2013-04-22,"03:00:00",13,0,"down","clear","chinook","03:19:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,TRUE,"spring"
2013-04-22,"22:00:00",13,1,"up","clear","chinook","22:06:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,NA,"spring"
2013-04-22,"22:00:00",13,0,"down","clear","chinook","22:06:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,NA,"spring"
2013-04-22,"22:00:00",13,1,"up","clear","chinook","22:21:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-22,"22:00:00",13,0,"down","clear","chinook","22:21:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-23,"02:30:00",13,1,"up","clear","chinook","02:42:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-23,"02:30:00",13,0,"down","clear","chinook","02:42:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-23,"20:30:00",13,1,"up","clear","chinook","20:31:00","male","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-23,"20:30:00",13,0,"down","clear","chinook","20:31:00","male","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-23,"20:30:00",13,1,"up","clear","chinook","20:37:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-23,"20:30:00",13,0,"down","clear","chinook","20:37:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-23,"20:30:00",13,1,"up","clear","chinook","20:41:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-23,"20:30:00",13,0,"down","clear","chinook","20:41:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-23,"20:30:00",13,1,"up","clear","chinook","20:44:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-23,"20:30:00",13,0,"down","clear","chinook","20:44:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-23,"20:30:00",13,1,"up","clear","chinook","20:55:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,FALSE,"spring"
2013-04-23,"20:30:00",13,0,"down","clear","chinook","20:55:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,FALSE,"spring"
2013-04-23,"21:30:00",13,1,"up","clear","chinook","21:57:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-23,"21:30:00",13,0,"down","clear","chinook","21:57:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-23,"23:00:00",13,1,"up","clear","chinook","23:18:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-23,"23:00:00",13,0,"down","clear","chinook","23:18:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-23,"23:00:00",13,1,"up","clear","chinook","23:18:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-23,"23:00:00",13,0,"down","clear","chinook","23:18:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-24,"00:00:00",13,1,"up","clear","chinook","00:12:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,FALSE,"spring"
2013-04-24,"00:00:00",13,0,"down","clear","chinook","00:12:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,FALSE,"spring"
2013-04-24,"00:30:00",13,1,"up","clear","chinook","00:48:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-24,"00:30:00",13,0,"down","clear","chinook","00:48:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-24,"00:30:00",13,1,"up","clear","chinook","00:52:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-24,"00:30:00",13,0,"down","clear","chinook","00:52:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-24,"00:30:00",13,0,"up","clear","chinook","00:48:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-24,"00:30:00",13,1,"down","clear","chinook","00:48:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-24,"04:00:00",13,1,"up","clear","chinook","04:17:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-24,"04:00:00",13,0,"down","clear","chinook","04:17:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-24,"21:30:00",13,0,"up","clear","chinook","21:39:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-24,"21:30:00",13,1,"down","clear","chinook","21:39:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-24,"21:30:00",13,0,"up","clear","chinook","21:39:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,FALSE,"spring"
2013-04-24,"21:30:00",13,1,"down","clear","chinook","21:39:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,FALSE,"spring"
2013-04-25,"00:30:00",13,0,"up","clear","chinook","00:53:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-25,"00:30:00",13,1,"down","clear","chinook","00:53:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-25,"01:00:00",13,1,"up","clear","chinook","01:26:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,NA,"spring"
2013-04-25,"01:00:00",13,0,"down","clear","chinook","01:26:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,NA,"spring"
2013-04-25,"02:00:00",13,1,"up","clear","chinook","02:01:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,NA,"spring"
2013-04-25,"02:00:00",13,0,"down","clear","chinook","02:01:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,NA,"spring"
2013-04-25,"02:00:00",13,1,"up","clear","chinook","02:06:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-25,"02:00:00",13,0,"down","clear","chinook","02:06:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-25,"03:00:00",13,1,"up","clear","chinook","03:16:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-25,"03:00:00",13,0,"down","clear","chinook","03:16:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2013-04-25,"04:30:00",13,0,"up","clear","chinook","04:38:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,NA,"spring"
2013-04-25,"04:30:00",13,1,"down","clear","chinook","04:38:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,NA,"spring"
2013-04-25,"09:00:00",13,0,"up","clear","chinook","09:17:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,NA,"spring"
2013-04-25,"09:00:00",13,1,"down","clear","chinook","09:17:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",TRUE,NA,"spring"
2013-04-25,"21:30:00",13,1,"up","clear","chinook","21:56:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-25,"21:30:00",13,0,"down","clear","chinook","21:56:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-25,"22:30:00",13,1,"up","clear","chinook","22:32:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-25,"22:30:00",13,0,"down","clear","chinook","22:32:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-26,"00:00:00",13,1,"up","clear","chinook","00:08:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-26,"00:00:00",13,0,"down","clear","chinook","00:08:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2013-04-26,"00:00:00",13,1,"up","clear","chinook","00:08:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
