"stream","date","time","count","run","adipose_clipped","sex","passage_direction","viewing_condition","spawning_condition","jack_size","method"
"clear creek","2012-12-30","01:00:00",1,"not recorded",NA,"male","down",NA,NA,"yes","video"
"clear creek","2012-12-30","01:03:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","01:31:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","04:55:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","05:16:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","05:38:00",1,"not recorded",NA,"female","down",NA,NA,"no","video"
"clear creek","2012-12-30","06:30:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","07:11:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","07:11:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","07:26:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","07:45:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","08:07:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","09:11:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","12:33:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","13:13:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","14:04:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","15:18:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","16:25:00",1,"not recorded",NA,"unknown","down",NA,NA,"no","video"
"clear creek","2012-12-30","18:02:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","18:21:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-30","18:42:00",1,"not recorded",FALSE,"male","down",NA,NA,"yes","video"
"clear creek","2012-12-30","23:53:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-31","04:40:00",1,"not recorded",FALSE,"male","up",NA,NA,"yes","video"
"clear creek","2012-12-31","05:54:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2012-12-31","07:56:00",1,"not recorded",NA,"female","up",NA,NA,"no","video"
"clear creek","2012-12-31","12:21:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2012-12-31","12:21:00",1,"not recorded",NA,"male","up",NA,NA,"no","video"
"clear creek","2012-12-31","17:10:00",1,"not recorded",NA,"female","up",NA,NA,"no","video"
"clear creek","2012-12-31",NA,1,"not recorded",FALSE,"female","up",NA,NA,"yes","video"
"clear creek","2012-12-31","21:17:00",1,"not recorded",NA,"not recorded","up",NA,NA,NA,"video"
"clear creek","2012-12-31","06:49:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2012-12-31","11:58:00",1,"not recorded",NA,"unknown","down",NA,NA,"no","video"
"clear creek","2012-12-31","13:09:00",1,"not recorded",NA,"male","down",NA,NA,"no","video"
"clear creek","2012-12-31","22:31:00",1,"not recorded",NA,"unknown","down",NA,NA,"no","video"
"clear creek","2012-12-31","22:52:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-01","23:49:00",1,"not recorded",NA,"unknown","up",NA,NA,"yes","video"
"clear creek","2013-01-02","02:36:00",1,"not recorded",NA,"female","up",NA,NA,"no","video"
"clear creek","2013-01-02","03:09:00",1,"not recorded",NA,"female","up",NA,NA,"no","video"
"clear creek","2013-01-02","03:39:00",1,"not recorded",NA,"female","up",NA,NA,"yes","video"
"clear creek","2013-01-02","14:42:00",1,"not recorded",FALSE,"female","up",NA,NA,"no","video"
"clear creek","2013-01-02","18:34:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-02","21:06:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-02","22:15:00",1,"not recorded",NA,"male","up",NA,NA,"no","video"
"clear creek","2013-01-02","02:36:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-02","02:57:00",1,"not recorded",FALSE,"female","down",NA,NA,"no","video"
"clear creek","2013-01-02","04:36:00",1,"not recorded",FALSE,"female","down",NA,NA,"no","video"
"clear creek","2013-01-02","04:51:00",1,"not recorded",NA,"unknown","down",NA,NA,"yes","video"
"clear creek","2013-01-02","17:34:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-03","01:58:00",1,"not recorded",FALSE,"female","up",NA,NA,"no","video"
"clear creek","2013-01-03","03:07:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-03","04:13:00",1,"not recorded",NA,"male","up",NA,NA,"no","video"
"clear creek","2013-01-03","14:36:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-03","16:59:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-03","03:06:00",1,"not recorded",NA,"unknown","down",NA,NA,"unknown","video"
"clear creek","2013-01-03","03:08:00",1,"not recorded",FALSE,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-03","03:23:00",1,"not recorded",NA,"unknown","down",NA,NA,"unknown","video"
"clear creek","2013-01-03","04:10:00",1,"not recorded",FALSE,"female","down",NA,NA,"no","video"
"clear creek","2013-01-03","14:34:00",1,"not recorded",FALSE,"female","down",NA,NA,"no","video"
"clear creek","2013-01-03","23:11:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-04","00:10:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-04","00:59:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-04","03:00:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-04","03:56:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-04","20:50:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-04","00:31:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-04","01:23:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-04","03:47:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-04","11:36:00",1,"not recorded",FALSE,"male","down",NA,NA,"yes","video"
"clear creek","2013-01-04","13:09:00",1,"not recorded",FALSE,"unknown","down",NA,NA,"yes","video"
"clear creek","2013-01-04","17:35:00",1,"not recorded",FALSE,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-04","18:49:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-04","20:22:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-05","01:04:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-05","01:04:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-05","17:11:00",1,"not recorded",TRUE,"female","up",NA,NA,"yes","video"
"clear creek","2013-01-05","17:53:00",1,"not recorded",FALSE,"female","up",NA,NA,"no","video"
"clear creek","2013-01-05","18:21:00",1,"not recorded",FALSE,"female","up",NA,NA,"no","video"
"clear creek","2013-01-05","19:05:00",1,"not recorded",FALSE,"female","up",NA,NA,"no","video"
"clear creek","2013-01-05","20:06:00",1,"not recorded",NA,"unknown","up",NA,NA,"no","video"
"clear creek","2013-01-05","00:51:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-05","05:29:00",1,"not recorded",NA,"male","down",NA,NA,"no","video"
"clear creek","2013-01-05","11:11:00",1,"not recorded",FALSE,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-05","17:52:00",1,"not recorded",FALSE,"female","down",NA,NA,"no","video"
"clear creek","2013-01-05","18:21:00",1,"not recorded",FALSE,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-05","19:04:00",1,"not recorded",FALSE,"female","down",NA,NA,"no","video"
"clear creek","2013-01-06","01:21:00",1,"not recorded",FALSE,"female","up",NA,NA,"no","video"
"clear creek","2013-01-06","02:39:00",1,"not recorded",FALSE,"female","up",NA,NA,"no","video"
"clear creek","2013-01-06","11:16:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-06","18:24:00",1,"not recorded",FALSE,"female","up",NA,NA,"no","video"
"clear creek","2013-01-06","00:56:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-06","02:39:00",1,"not recorded",FALSE,"female","down",NA,NA,"no","video"
"clear creek","2013-01-06","05:04:00",1,"not recorded",FALSE,"female","down",NA,NA,"no","video"
"clear creek","2013-01-06","18:15:00",1,"not recorded",NA,"female","down",NA,NA,"no","video"
"clear creek","2013-01-06","11:11:00",1,"not recorded",NA,"unknown","down",NA,NA,"yes","video"
"clear creek","2013-01-06","11:46:00",1,"not recorded",FALSE,"female","down",NA,NA,"yes","video"
"clear creek","2013-01-07","02:15:00",1,"not recorded",NA,"unknown","up",NA,NA,"yes","video"
"clear creek","2013-01-07","02:54:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-07","03:28:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-07","17:37:00",1,"not recorded",TRUE,"female","up",NA,NA,"no","video"
"clear creek","2013-01-07","23:06:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-07","00:59:00",1,"not recorded",NA,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-07","06:22:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-07","07:20:00",1,"not recorded",NA,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-07","13:23:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-07","13:52:00",1,"not recorded",NA,"male","down",NA,NA,"no","video"
"clear creek","2013-01-07","17:12:00",1,"not recorded",NA,"unknown","down",NA,NA,"yes","video"
"clear creek","2013-01-07","17:34:00",1,"not recorded",NA,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-07","17:34:00",1,"not recorded",NA,"unknown","down",NA,NA,"yes","video"
"clear creek","2013-01-07","22:39:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-08","05:01:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-08","05:06:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-08","08:55:00",1,"not recorded",FALSE,"male","up",NA,NA,"yes","video"
"clear creek","2013-01-08","12:52:00",1,"not recorded",FALSE,"male","up",NA,NA,"yes","video"
"clear creek","2013-01-08","13:36:00",1,"not recorded",FALSE,"female","up",NA,NA,"no","video"
"clear creek","2013-01-08","14:02:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-08","14:02:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-08","14:05:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-08","14:41:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-08","18:12:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-08","19:24:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-08","07:08:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-08","10:29:00",1,"not recorded",FALSE,"male","down",NA,NA,"yes","video"
"clear creek","2013-01-08","13:07:00",1,"not recorded",NA,"female","down",NA,NA,"no","video"
"clear creek","2013-01-08","13:10:00",1,"not recorded",NA,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-08","17:18:00",1,"not recorded",FALSE,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-08","18:11:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-08","20:54:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-09","03:57:00",1,"not recorded",NA,"male","up",NA,NA,"no","video"
"clear creek","2013-01-09","13:27:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-09","00:17:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-09","02:22:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-09","12:29:00",1,"not recorded",NA,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-10","02:16:00",1,"not recorded",FALSE,"female","up",NA,NA,"no","video"
"clear creek","2013-01-10","03:28:00",1,"not recorded",FALSE,"female","up",NA,NA,"no","video"
"clear creek","2013-01-10","10:03:00",1,"not recorded",TRUE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-10","16:52:00",1,"not recorded",TRUE,"female","up",NA,NA,"yes","video"
"clear creek","2013-01-10","02:34:00",1,"not recorded",FALSE,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-10","08:27:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-10","13:45:00",1,"not recorded",TRUE,"female","down",NA,NA,"yes","video"
"clear creek","2013-01-10","20:01:00",1,"not recorded",TRUE,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-11","18:35:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-11","22:09:00",1,"not recorded",NA,"unknown","down",NA,NA,"yes","video"
"clear creek","2013-01-12","01:40:00",1,"not recorded",FALSE,"male","up",NA,NA,"yes","video"
"clear creek","2013-01-12","12:36:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-12","23:10:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-13","01:48:00",1,"late fall",FALSE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2013-01-13","10:50:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-13","18:57:00",1,"not recorded",TRUE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-13","08:07:00",1,"not recorded",NA,"unknown","down",NA,NA,"yes","video"
"clear creek","2013-01-14","05:42:00",1,"not recorded",FALSE,"unknown","up",NA,NA,"no","video"
"clear creek","2013-01-14","09:57:00",1,"not recorded",TRUE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-14","05:27:00",1,"not recorded",NA,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-14","06:35:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-17","18:03:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-17","22:53:00",1,"not recorded",NA,"male","up",NA,NA,"no","video"
"clear creek","2013-01-18","12:20:00",1,"not recorded",TRUE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-18","13:00:00",1,"not recorded",TRUE,"unknown","up",NA,NA,"no","video"
"clear creek","2013-01-18","16:36:00",1,"not recorded",FALSE,"unknown","up",NA,NA,"no","video"
"clear creek","2013-01-18","19:38:00",1,"not recorded",FALSE,"unknown","up",NA,NA,"no","video"
"clear creek","2013-01-18","22:24:00",1,"not recorded",NA,"unknown","up",NA,NA,"no","video"
"clear creek","2013-01-18","21:04:00",1,"not recorded",NA,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-18","21:33:00",1,"not recorded",NA,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-18","22:53:00",1,"not recorded",FALSE,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-19","12:56:00",1,"not recorded",TRUE,"male","down",NA,NA,"yes","video"
"clear creek","2013-01-20","14:21:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-20","16:03:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-20","21:07:00",1,"not recorded",TRUE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-20","23:13:00",1,"not recorded",TRUE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-20","15:02:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-20","16:41:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-20","20:36:00",1,"not recorded",NA,"male","down",NA,NA,"no","video"
"clear creek","2013-01-20","21:15:00",1,"not recorded",NA,"male","down",NA,NA,"no","video"
"clear creek","2013-01-22","15:13:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-22","19:13:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-22","21:52:00",1,"not recorded",TRUE,"unknown","up",NA,NA,"yes","video"
"clear creek","2013-01-23","02:43:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-23","03:41:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-23","03:48:00",1,"not recorded",FALSE,"female","up",NA,NA,"no","video"
"clear creek","2013-01-23","04:04:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-23","17:57:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-23","23:31:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-25","02:11:00",1,"not recorded",FALSE,"unknown","up",NA,NA,"no","video"
"clear creek","2013-01-25","04:16:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-25","18:53:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-26","00:40:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-26","01:37:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-26","02:35:00",1,"not recorded",FALSE,"male","up",NA,NA,"no","video"
"clear creek","2013-01-26","00:25:00",1,"not recorded",FALSE,"unknown","down",NA,NA,"no","video"
"clear creek","2013-01-26","01:17:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-26","02:25:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-26","02:39:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-26","20:56:00",1,"not recorded",TRUE,"male","down",NA,NA,"no","video"
"clear creek","2013-01-26","22:27:00",1,"not recorded",FALSE,"male","down",NA,NA,"no","video"
"clear creek","2013-02-01","10:29:00",1,"not recorded",FALSE,"unknown","up",NA,NA,"no","video"
"clear creek","2013-02-01","09:57:00",1,"not recorded",FALSE,"unknown","down",NA,NA,"no","video"
"clear creek","2013-02-02","00:47:00",1,"not recorded",FALSE,"unknown","up",NA,NA,"no","video"
"clear creek","2013-02-02","00:58:00",1,"not recorded",FALSE,"unknown","up",NA,NA,"no","video"
